Date,Time,Acc. Corrected Meter Reading (Sm3),Acc. Uncorrected Meter Reading (m3),Consumption (Sm3),Consumption (m3),Pressure (kPa),Temperature (°C),Conversion Factor,Contractual Conversion Factor,Z Factor
06/12/2023,19,"3,252.32","5,845.97",334.468,67.2701,513.58,22.98,4.972,5.0226,0
06/12/2023,20,"3,253.02","5,846.11",697.8373,141.0566,511.95,23.04,4.9472,5.0226,0
06/12/2023,21,"3,253.74","5,846.26",726.0842,146.4889,512.55,23,4.9566,5.0226,0
06/12/2023,22,"3,254.11","5,846.34",368.5998,74.2579,513.45,23.4,4.9638,5.0226,0
06/12/2023,23,"3,254.39","5,846.39",282.743,57.017,513.86,23.92,4.9589,5.0226,0
07/12/2023,0,"3,254.74","5,846.46",344.3739,69.4137,513.45,23.59,4.9612,5.0226,0
07/12/2023,1,"3,255.29","5,846.57",550.8405,111.0044,512.72,22.97,4.9623,5.0226,0
07/12/2023,2,"3,255.83","5,846.68",541.6089,109.3801,512.14,23.41,4.9516,5.0226,0
07/12/2023,3,"3,256.41","5,846.80",584.6374,118.0817,512.35,23.41,4.9511,5.0226,0
07/12/2023,4,"3,257.01","5,846.92",596.3307,120.6526,511.63,23.29,4.9425,5.0226,0
07/12/2023,5,"3,258.20","5,847.16","1,192.63",241.7654,510.13,23.15,4.933,5.0226,0
07/12/2023,6,"3,258.76","5,847.27",551.5308,110.9532,513.59,22.94,4.9708,5.0226,0
07/12/2023,7,"3,259.26","5,847.37",501.0861,100.618,513.74,22.68,4.9801,5.0226,0
07/12/2023,8,"3,259.65","5,847.45",392.5287,78.7175,514.44,22.57,4.9865,5.0226,0
07/12/2023,9,"3,260.24","5,847.57",589.4992,118.6888,512.24,22.56,4.9668,5.0226,0
07/12/2023,10,"3,260.75","5,847.68",516.6655,104.1628,512.94,23.37,4.9602,5.0226,0
07/12/2023,11,"3,261.26","5,847.78",504.6618,102.1253,512.46,24.19,4.9416,5.0226,0
07/12/2023,12,"3,261.77","5,847.88",509.973,103.67,511.86,25.16,4.9192,5.0226,0
07/12/2023,13,"3,262.21","5,847.97",444.0165,90.6823,511.7,26.39,4.8964,5.0226,0
07/12/2023,14,"3,262.71","5,848.07",492.784,101.3739,510.18,27.6,4.8611,5.0226,0
07/12/2023,15,"3,263.20","5,848.18",495.2596,102.1414,509.82,28.13,4.8488,5.0226,0
07/12/2023,16,"3,263.69","5,848.28",485.9037,99.9634,510.33,27.71,4.8608,5.0226,0
07/12/2023,17,"3,264.17","5,848.37",479.6581,97.8549,511.37,25.89,4.9017,5.0226,0
07/12/2023,18,"3,264.69","5,848.48",522.3793,106.2413,511.37,24.99,4.9169,5.0226,0
07/12/2023,19,"3,265.13","5,848.57",439.544,89.1429,512.5,24.72,4.9308,5.0226,0
07/12/2023,20,"3,265.87","5,848.72",744.9009,151.6954,510.7,24.6,4.9105,5.0226,0
07/12/2023,21,"3,266.64","5,848.88",767.3721,155.8454,511.41,24.23,4.9239,5.0226,0
07/12/2023,22,"3,267.09","5,848.97",453.0638,91.5493,513.31,24.25,4.9489,5.0226,0
07/12/2023,23,"3,267.57","5,849.06",476.2827,96.1793,513.04,23.89,4.952,5.0226,0
08/12/2023,0,"3,267.99","5,849.15",422.5754,85.3375,513.38,24.1,4.9518,5.0226,0
08/12/2023,1,"3,268.37","5,849.23",375.3859,75.7739,513.81,24.22,4.954,5.0226,0
08/12/2023,2,"3,268.81","5,849.32",445.2372,89.8954,513.21,23.89,4.9528,5.0226,0
08/12/2023,3,"3,269.32","5,849.42",507.6392,102.427,513.04,23.67,4.9561,5.0226,0
08/12/2023,4,"3,270.02","5,849.56",700.7155,141.5631,512.06,23.24,4.9498,5.0226,0
08/12/2023,5,"3,271.16","5,849.79","1,132.75",228.8267,510.69,22.64,4.9503,5.0226,0
08/12/2023,6,"3,271.86","5,849.93",702.73,141.5074,513,22.6,4.966,5.0226,0
08/12/2023,7,"3,272.35","5,850.03",487.8579,97.8459,513.85,22.41,4.986,5.0226,0
08/12/2023,8,"3,272.65","5,850.09",305.3041,61.1645,514.89,22.65,4.9915,5.0226,0
08/12/2023,9,"3,273.15","5,850.19",500.791,100.9197,513.26,22.87,4.9623,5.0226,0
08/12/2023,10,"3,273.64","5,850.29",485.4522,97.9143,512.75,23.38,4.9579,5.0226,0
08/12/2023,11,"3,274.08","5,850.38",445.1626,90.1421,512.52,24.37,4.9385,5.0226,0
08/12/2023,12,"3,274.55","5,850.47",472.3709,96.1165,511.83,25.37,4.9146,5.0226,0
08/12/2023,13,"3,275.04","5,850.57",484.2218,98.9461,511.11,26.22,4.8938,5.0226,0
08/12/2023,14,"3,275.48","5,850.66",436.1809,89.3765,511.16,26.98,4.8803,5.0226,0
08/12/2023,15,"3,275.86","5,850.74",386.7004,79.4289,511.19,27.77,4.8685,5.0226,0
08/12/2023,16,"3,276.30","5,850.83",442.6773,91.0876,510.62,27.92,4.8599,5.0226,0
08/12/2023,17,"3,276.80","5,850.94",500.6237,102.842,510.26,27.23,4.8679,5.0226,0
08/12/2023,18,"3,277.25","5,851.03",448.1526,91.651,511.27,26.51,4.8898,5.0226,0
08/12/2023,19,"3,277.68","5,851.12",431.4247,88.0587,511.37,25.96,4.8993,5.0226,0
08/12/2023,20,"3,278.56","5,851.29",871.114,177.8693,509.6,24.89,4.8975,5.0226,0
08/12/2023,21,"3,279.98","5,851.58","1,422.14",290.2233,508.45,24.26,4.9002,5.0226,0
08/12/2023,22,"3,280.46","5,851.68",484.5831,98.2392,512.37,24.62,4.9327,5.0226,0
08/12/2023,23,"3,280.86","5,851.76",400.7293,81.2884,512.64,24.96,4.9297,5.0226,0
09/12/2023,0,"3,281.41","5,851.87",549.7353,111.6243,511.56,24.63,4.9249,5.0226,0
09/12/2023,1,"3,282.03","5,852.00",614.4319,124.6191,511.45,24.22,4.9305,5.0226,0
09/12/2023,2,"3,282.63","5,852.12",599.1257,121.2881,511.88,23.96,4.9397,5.0226,0
09/12/2023,3,"3,283.03","5,852.20",404.6613,81.6675,513.43,23.95,4.955,5.0226,0
09/12/2023,4,"3,283.69","5,852.33",654.1379,132.6227,511.78,23.92,4.9323,5.0226,0
09/12/2023,5,"3,284.59","5,852.52",906.4713,183.5857,511.15,23.35,4.9376,5.0226,0
09/12/2023,6,"3,285.33","5,852.67",737.473,148.8564,512.57,23.26,4.9543,5.0226,0
09/12/2023,7,"3,285.83","5,852.77",498.8151,100.6456,513.2,23.67,4.9562,5.0226,0
09/12/2023,8,"3,286.15","5,852.83",325.486,65.6629,514.02,24.13,4.9569,5.0226,0
09/12/2023,9,"3,286.56","5,852.92",407.6957,82.5101,512.99,24.33,4.9412,5.0226,0
09/12/2023,10,"3,287.15","5,853.04",586.8306,119.0028,511.65,24.3,4.9312,5.0226,0
09/12/2023,11,"3,287.69","5,853.14",538.4327,108.8732,512.33,23.86,4.9455,5.0226,0
09/12/2023,12,"3,288.09","5,853.23",406.8492,82.2204,513.15,24.16,4.9483,5.0226,0
09/12/2023,13,"3,288.52","5,853.31",425.3626,86.0893,512.72,24.37,4.9409,5.0226,0
09/12/2023,14,"3,289.02","5,853.41",500.4206,101.181,512.13,23.76,4.9458,5.0226,0
09/12/2023,15,"3,289.54","5,853.52",525.5305,106.2492,511.99,23.58,4.9462,5.0226,0
09/12/2023,16,"3,290.03","5,853.62",484.2326,97.887,512.31,23.79,4.9469,5.0226,0
09/12/2023,17,"3,290.50","5,853.71",475.2193,96.4085,511.79,24.52,4.9292,5.0226,0
09/12/2023,18,"3,290.98","5,853.81",473.0663,96.3648,511.37,25.47,4.9091,5.0226,0
09/12/2023,19,"3,291.37","5,853.89",387.8774,79.0969,511.77,26,4.9038,5.0226,0
09/12/2023,20,"3,292.43","5,854.11","1,062.55",217.0944,508.49,24.63,4.8944,5.0226,0
09/12/2023,21,"3,293.20","5,854.26",769.211,156.1736,511.47,24.29,4.9254,5.0226,0
09/12/2023,22,"3,293.74","5,854.37",539.9844,109.5883,512.06,24.78,4.9274,5.0226,0
09/12/2023,23,"3,294.16","5,854.46",420.1651,85.3181,512.68,25.32,4.9247,5.0226,0
10/12/2023,0,"3,294.50","5,854.53",345.8389,70.2514,513.01,25.58,4.9229,5.0226,0
10/12/2023,1,"3,294.90","5,854.61",393.1851,79.7773,512.59,25.05,4.9285,5.0226,0
10/12/2023,2,"3,295.35","5,854.70",450.5977,91.2674,512.41,24.39,4.9371,5.0226,0
10/12/2023,3,"3,295.76","5,854.78",413.2386,83.727,512.47,24.53,4.9355,5.0226,0
10/12/2023,4,"3,296.32","5,854.90",563.4813,114.476,511.61,24.54,4.9223,5.0226,0
10/12/2023,5,"3,297.27","5,855.09",951.4257,193.1191,510.63,23.57,4.9266,5.0226,0
10/12/2023,6,"3,297.99","5,855.23",715.1158,144.4742,512.51,23.23,4.9498,5.0226,0
10/12/2023,7,"3,298.38","5,855.31",389.5263,78.3384,514.03,23.27,4.9724,5.0226,0
10/12/2023,8,"3,298.67","5,855.37",293.5638,59.0911,514.12,23.51,4.968,5.0226,0
10/12/2023,9,"3,299.07","5,855.45",397.3875,80.1811,513.06,23.52,4.9561,5.0226,0
10/12/2023,10,"3,299.53","5,855.55",464.515,93.9284,512.55,23.96,4.9454,5.0226,0
10/12/2023,11,"3,299.93","5,855.63",394.3492,79.8716,512.81,24.64,4.9373,5.0226,0
10/12/2023,12,"3,300.41","5,855.72",481.5382,97.9913,511.46,25.21,4.9141,5.0226,0
10/12/2023,13,"3,300.91","5,855.83",500.1946,102.1376,510.89,25.88,4.8973,5.0226,0
10/12/2023,14,"3,301.29","5,855.90",377.2154,77.3623,511.36,27.41,4.876,5.0226,0
10/12/2023,15,"3,301.65","5,855.98",366.1371,75.3009,511.04,27.93,4.8623,5.0226,0
10/12/2023,16,"3,302.05","5,856.06",392.7675,80.5452,511.03,27.15,4.8764,5.0226,0
10/12/2023,17,"3,302.44","5,856.14",394.6528,80.5385,511.56,25.85,4.9002,5.0226,0
10/12/2023,18,"3,302.86","5,856.22",414.2867,84.4758,511.16,25.61,4.9042,5.0226,0
10/12/2023,19,"3,303.28","5,856.31",421.6808,85.9921,511.02,25.56,4.9037,5.0226,0
10/12/2023,20,"3,304.05","5,856.47",767.4528,156.8802,509.62,25.06,4.892,5.0226,0
10/12/2023,21,"3,304.91","5,856.64",863.5153,176.0658,510.4,24.81,4.9045,5.0226,0
10/12/2023,22,"3,305.39","5,856.74",485.213,98.6302,512.2,25.29,4.9195,5.0226,0
10/12/2023,23,"3,305.83","5,856.83",434.6987,88.1436,512.96,25.05,4.9317,5.0226,0
11/12/2023,0,"3,306.30","5,856.93",471.5181,95.6014,512.56,24.8,4.9321,5.0226,0
11/12/2023,1,"3,306.82","5,857.03",519.8104,105.5075,511.85,24.7,4.9268,5.0226,0
11/12/2023,2,"3,307.33","5,857.13",506.1814,102.5156,512.34,24.31,4.9376,5.0226,0
11/12/2023,3,"3,307.76","5,857.22",429.5501,86.9985,512.65,24.49,4.9374,5.0226,0
11/12/2023,4,"3,308.31","5,857.33",552.9117,112.3963,511.83,24.66,4.9193,5.0226,0
11/12/2023,5,"3,309.34","5,857.54","1,032.65",210.0089,509.35,23.85,4.9172,5.0226,0
11/12/2023,6,"3,309.96","5,857.67",617.9933,124.8202,513.11,23.51,4.9511,5.0226,0
11/12/2023,7,"3,310.39","5,857.75",429.0278,86.4516,513.19,23.34,4.9626,5.0226,0
11/12/2023,8,"3,310.73","5,857.82",341.1433,68.7123,513.51,23.27,4.9648,5.0226,0
11/12/2023,9,"3,311.18","5,857.91",447.9794,90.415,512.59,23.4,4.9547,5.0226,0
11/12/2023,10,"3,311.64","5,858.01",466.7069,94.4484,512.44,24.18,4.9414,5.0226,0
11/12/2023,11,"3,312.13","5,858.11",489.6681,99.6333,511.59,25.18,4.9147,5.0226,0
11/12/2023,12,"3,312.63","5,858.21",494.4009,101.0785,510.85,26.19,4.8913,5.0226,0
11/12/2023,13,"3,313.07","5,858.30",443.6849,91.0663,510.73,27.23,4.8721,5.0226,0
11/12/2023,14,"3,313.57","5,858.40",500.0009,102.6296,510.36,27.06,4.8719,5.0226,0
11/12/2023,15,"3,314.07","5,858.51",502.3841,103.4308,509.89,27.65,4.8572,5.0226,0
11/12/2023,16,"3,314.57","5,858.61",498.0951,103.0278,509.53,28.81,4.8346,5.0226,0
11/12/2023,17,"3,315.06","5,858.71",488.3434,100.4524,510.61,27.78,4.8614,5.0226,0
11/12/2023,18,"3,315.54","5,858.81",476.619,97.0952,511.39,25.49,4.9088,5.0226,0
11/12/2023,19,"3,316.00","5,858.90",459.4523,93.3897,511.74,25.04,4.9197,5.0226,0
11/12/2023,20,"3,316.88","5,859.08",880.23,179.0827,510.5,24.41,4.9152,5.0226,0
11/12/2023,21,"3,317.89","5,859.29","1,015.84",206.4424,510.69,24.04,4.9207,5.0226,0
11/12/2023,22,"3,318.69","5,859.45",799.7186,162.6508,511.73,24.34,4.9168,5.0226,0
11/12/2023,23,"3,319.14","5,859.54",450.4529,90.9609,513.56,24.19,4.9522,5.0226,0
12/12/2023,0,"3,319.65","5,859.64",502.155,101.3458,513.06,23.76,4.9549,5.0226,0
12/12/2023,1,"3,320.21","5,859.75",560.9312,113.3402,512.51,23.79,4.9491,5.0226,0
12/12/2023,2,"3,320.79","5,859.87",586.4251,118.7045,512.07,24.04,4.9402,5.0226,0
12/12/2023,3,"3,321.36","5,859.99",562.9838,113.8266,512.34,23.86,4.946,5.0226,0
12/12/2023,4,"3,322.33","5,860.18",970.0186,197.0078,510.7,23.8,4.9238,5.0226,0
12/12/2023,5,"3,323.34","5,860.39","1,012.86",205.3437,510.9,23.62,4.9325,5.0226,0
12/12/2023,6,"3,323.92","5,860.51",581.5281,117.7063,512.26,24.14,4.9405,5.0226,0
12/12/2023,7,"3,324.58","5,860.64",661.891,133.6956,512.53,23.46,4.9507,5.0226,0
12/12/2023,8,"3,325.01","5,860.73",429.7688,86.4646,513.74,23.2,4.9705,5.0226,0
12/12/2023,9,"3,325.50","5,860.83",492.5915,99.2807,512.95,23.28,4.9616,5.0226,0
12/12/2023,10,"3,326.07","5,860.94",566.5089,114.4902,512.47,23.76,4.9481,5.0226,0
12/12/2023,11,"3,326.60","5,861.05",533.3666,108.1449,512.33,24.63,4.932,5.0226,0
12/12/2023,12,"3,327.17","5,861.16",567.2806,115.3459,511.66,25.09,4.9181,5.0226,0
12/12/2023,13,"3,327.68","5,861.27",507.5911,102.7511,512.75,24.41,4.94,5.0226,0
12/12/2023,14,"3,328.18","5,861.37",501.4101,101.6322,512.23,24.44,4.9336,5.0226,0
12/12/2023,15,"3,328.58","5,861.45",399.2274,80.814,513.21,24.66,4.9401,5.0226,0
12/12/2023,16,"3,329.05","5,861.54",470.7599,95.1449,512.82,23.98,4.9478,5.0226,0
12/12/2023,17,"3,329.74","5,861.68",693.0519,139.8229,512.59,23.23,4.9566,5.0226,0
12/12/2023,18,"3,330.23","5,861.78",483.9142,97.462,512.86,22.98,4.9652,5.0226,0
12/12/2023,19,"3,330.77","5,861.89",540.8003,109.0384,512.29,23.03,4.9597,5.0226,0
12/12/2023,20,"3,331.71","5,862.08",941.4287,190.4857,510.43,22.92,4.9423,5.0226,0
12/12/2023,21,"3,332.72","5,862.29","1,012.20",204.9706,510.65,23,4.9383,5.0226,0
12/12/2023,22,"3,333.22","5,862.39",496.0049,99.9529,513.27,23.35,4.9624,5.0226,0
12/12/2023,23,"3,333.74","5,862.49",520.7839,105.1867,512.65,23.73,4.951,5.0226,0
13/12/2023,0,"3,334.25","5,862.59",513.7475,103.6472,512.98,23.58,4.9567,5.0226,0
13/12/2023,1,"3,334.82","5,862.71",566.4725,114.3122,512.49,23.39,4.9555,5.0226,0
13/12/2023,2,"3,335.39","5,862.82",575.6273,116.0255,512.52,23.08,4.9612,5.0226,0
13/12/2023,3,"3,335.95","5,862.94",556.0472,112.0273,512.93,22.99,4.9635,5.0226,0
13/12/2023,4,"3,336.57","5,863.06",620.8871,125.1697,512.61,22.85,4.9604,5.0226,0
13/12/2023,5,"3,337.68","5,863.29","1,106.82",223.9779,510.1,22.62,4.9417,5.0226,0
13/12/2023,6,"3,338.26","5,863.40",580.5374,116.8835,512.94,22.8,4.9668,5.0226,0
13/12/2023,7,"3,338.65","5,863.48",387.2697,77.8457,513.89,23.05,4.9748,5.0226,0
13/12/2023,8,"3,339.02","5,863.56",374.1142,75.234,513.75,23.05,4.9727,5.0226,0
13/12/2023,9,"3,339.61","5,863.67",587.8574,118.4215,512.33,22.79,4.9641,5.0226,0
13/12/2023,10,"3,340.22","5,863.80",612.7902,123.7603,511.92,23.3,4.9514,5.0226,0
13/12/2023,11,"3,340.69","5,863.89",467.1134,94.5326,512.75,24.36,4.9413,5.0226,0
13/12/2023,12,"3,341.15","5,863.99",459.3185,93.454,512.02,25.35,4.9149,5.0226,0
13/12/2023,13,"3,341.69","5,864.10",546.9036,111.8834,510.62,26.19,4.8882,5.0226,0
13/12/2023,14,"3,342.19","5,864.20",496.3049,101.7713,510.73,26.95,4.8767,5.0226,0
13/12/2023,15,"3,342.73","5,864.31",536.8583,110.5988,509.63,27.69,4.8541,5.0226,0
13/12/2023,16,"3,343.25","5,864.42",527.1268,108.2836,510.14,27.19,4.868,5.0226,0
13/12/2023,17,"3,343.81","5,864.53",555.5651,113.1709,511.04,25.26,4.9091,5.0226,0
13/12/2023,18,"3,344.35","5,864.64",540.1909,109.8336,511.27,24.86,4.9183,5.0226,0
13/12/2023,19,"3,344.88","5,864.75",528.0471,107.3326,511.37,24.79,4.9197,5.0226,0
13/12/2023,20,"3,345.86","5,864.95",985.6754,200.9268,509.79,24.44,4.9056,5.0226,0
13/12/2023,21,"3,347.05","5,865.19","1,189.83",241.8618,509.6,23.84,4.9195,5.0226,0
13/12/2023,22,"3,347.81","5,865.35",759.702,154.0345,511.93,24.16,4.932,5.0226,0
13/12/2023,23,"3,348.35","5,865.45",534.6376,108.0174,512.97,23.99,4.9496,5.0226,0
14/12/2023,0,"3,348.91","5,865.57",562.1245,113.5619,512.65,23.78,4.9499,5.0226,0
14/12/2023,1,"3,349.49","5,865.68",581.0881,117.2525,512.71,23.48,4.9559,5.0226,0
14/12/2023,2,"3,350.04","5,865.80",551.8995,111.2351,513.17,23.4,4.9616,5.0226,0
14/12/2023,3,"3,350.51","5,865.89",465.748,94.0211,513.32,23.98,4.9537,5.0226,0
14/12/2023,4,"3,351.21","5,866.03",705.4317,143.1942,511.99,24.12,4.9264,5.0226,0
14/12/2023,5,"3,352.19","5,866.23",979.8411,198.4149,511.17,23.33,4.9383,5.0226,0
14/12/2023,6,"3,353.16","5,866.43",961.614,194.7277,511.27,23.37,4.9382,5.0226,0
14/12/2023,7,"3,353.60","5,866.52",447.8854,90.3792,513.51,23.85,4.9556,5.0226,0
14/12/2023,8,"3,353.99","5,866.60",387.9859,78.4222,513.27,24.09,4.9474,5.0226,0
14/12/2023,9,"3,354.42","5,866.68",424.6079,85.7943,512.84,23.78,4.9491,5.0226,0
14/12/2023,10,"3,354.89","5,866.78",478.0341,96.6956,512.37,23.98,4.9437,5.0226,0
14/12/2023,11,"3,355.39","5,866.88",498.9559,101.3713,511.76,24.76,4.9221,5.0226,0
14/12/2023,12,"3,355.90","5,866.98",505.9395,103.2465,511.16,25.84,4.9003,5.0226,0
14/12/2023,13,"3,356.40","5,867.09",503.249,103.3152,510.3,27.12,4.871,5.0226,0
14/12/2023,14,"3,356.92","5,867.19",520.018,106.3482,510.7,26.2,4.8898,5.0226,0
14/12/2023,15,"3,357.42","5,867.29",502.4108,102.0449,511.67,24.79,4.9234,5.0226,0
14/12/2023,16,"3,357.91","5,867.39",485.7044,98.9981,511.1,25.47,4.9062,5.0226,0
14/12/2023,17,"3,358.47","5,867.51",561.9067,114.3485,510.81,24.86,4.914,5.0226,0
14/12/2023,18,"3,358.96","5,867.61",486.7752,98.7921,511.78,24.63,4.9273,5.0226,0
14/12/2023,19,"3,359.40","5,867.70",443.8092,89.8988,512.27,24.33,4.9368,5.0226,0
14/12/2023,20,"3,360.57","5,867.93","1,167.52",237.1922,509.55,23.56,4.9223,5.0226,0
14/12/2023,21,"3,361.46","5,868.11",888.462,179.9527,511.38,23.4,4.9372,5.0226,0
14/12/2023,22,"3,361.87","5,868.20",410.9999,82.8186,513.79,23.72,4.9627,5.0226,0
14/12/2023,23,"3,362.33","5,868.29",462.5222,93.4447,512.73,23.83,4.9497,5.0226,0
15/12/2023,0,"3,362.83","5,868.39",492.6424,99.4639,512.58,23.59,4.953,5.0226,0
15/12/2023,1,"3,363.31","5,868.49",481.3714,97.0866,512.74,23.36,4.9582,5.0226,0
15/12/2023,2,"3,363.78","5,868.58",468.7138,94.4477,513.01,23.26,4.9627,5.0226,0
15/12/2023,3,"3,364.15","5,868.66",374.6721,75.4396,513.7,23.41,4.9665,5.0226,0
15/12/2023,4,"3,364.83","5,868.79",677.8704,137.1712,511.66,23.14,4.9418,5.0226,0
15/12/2023,5,"3,365.90","5,869.01","1,069.64",216.4839,510.73,22.93,4.941,5.0226,0
15/12/2023,6,"3,366.42","5,869.11",518.4108,104.4035,513.17,23.12,4.9655,5.0226,0
15/12/2023,7,"3,366.88","5,869.21",463.7165,93.408,513.24,23.27,4.9644,5.0226,0
15/12/2023,8,"3,367.29","5,869.29",413.2419,83.0982,513.64,23.01,4.9729,5.0226,0
15/12/2023,9,"3,367.92","5,869.42",623.7725,125.7843,512.17,22.97,4.9591,5.0226,0
15/12/2023,10,"3,368.51","5,869.54",594.6154,120.0806,512.18,23.42,4.9518,5.0226,0
15/12/2023,11,"3,369.09","5,869.65",576.9767,116.7788,512.09,23.99,4.9408,5.0226,0
15/12/2023,12,"3,369.64","5,869.77",556.832,113.2681,511.51,25.07,4.9161,5.0226,0
15/12/2023,13,"3,370.21","5,869.88",568.6105,116.2054,510.82,26.08,4.8932,5.0226,0
15/12/2023,14,"3,370.80","5,870.00",586.5095,120.1113,510.47,26.43,4.8831,5.0226,0
15/12/2023,15,"3,371.34","5,870.11",536.6287,110.3555,509.95,27.44,4.8627,5.0226,0
15/12/2023,16,"3,371.82","5,870.21",482.6343,99.9574,509.73,29.34,4.8284,5.0226,0
15/12/2023,17,"3,372.26","5,870.30",441.6609,91.8319,510.04,30.63,4.8094,5.0226,0
15/12/2023,18,"3,372.70","5,870.40",442.7968,91.7848,510.54,29.98,4.8243,5.0226,0
15/12/2023,19,"3,373.24","5,870.51",539.6855,111.0534,510.56,27.83,4.8597,5.0226,0
15/12/2023,20,"3,374.09","5,870.68",849.6616,173.7073,510.41,25.79,4.8913,5.0226,0
15/12/2023,21,"3,374.97","5,870.86",879.763,178.621,511.26,24.11,4.9253,5.0226,0
15/12/2023,22,"3,375.47","5,870.96",492.7542,99.4168,513.46,23.81,4.9564,5.0226,0
15/12/2023,23,"3,375.93","5,871.05",462.2444,93.1471,513.44,23.49,4.9625,5.0226,0
16/12/2023,0,"3,376.44","5,871.16",514.8284,103.7919,513.06,23.43,4.9602,5.0226,0
16/12/2023,1,"3,376.98","5,871.26",534.6564,107.884,512.71,23.5,4.9558,5.0226,0
16/12/2023,2,"3,377.41","5,871.35",434.5282,87.4901,513.77,23.44,4.9666,5.0226,0
16/12/2023,3,"3,377.74","5,871.42",324.2201,65.3769,513.76,23.86,4.9592,5.0226,0
16/12/2023,4,"3,378.45","5,871.56",709.9487,143.7008,511.81,23.25,4.9405,5.0226,0
16/12/2023,5,"3,379.33","5,871.74",885.452,179.1063,511.33,23.12,4.9437,5.0226,0
16/12/2023,6,"3,379.79","5,871.83",456.3634,92.0603,513.51,23.32,4.9572,5.0226,0
16/12/2023,7,"3,380.11","5,871.90",322.0224,64.836,513.48,23.29,4.9667,5.0226,0
16/12/2023,8,"3,380.43","5,871.96",318.1965,64.1627,513.51,23.53,4.9592,5.0226,0
16/12/2023,9,"3,380.62","5,872.00",189.6741,38.2901,514.18,24.15,4.9536,5.0226,0
16/12/2023,10,"3,381.25","5,872.13",630.2729,127.8307,510.21,23.73,4.9305,5.0226,0
16/12/2023,11,"3,381.94","5,872.27",694.6197,140.9982,510.82,24.1,4.9264,5.0226,0
16/12/2023,12,"3,382.45","5,872.37",508.0976,103.4491,510.36,24.7,4.9116,5.0226,0
16/12/2023,13,"3,382.97","5,872.48",523.4529,106.7419,510.12,25.01,4.9039,5.0226,0
16/12/2023,14,"3,383.51","5,872.59",538.719,109.9259,509.88,25.1,4.9007,5.0226,0
16/12/2023,15,"3,384.01","5,872.69",500.7193,102.5163,509.6,25.86,4.8843,5.0226,0
16/12/2023,16,"3,384.46","5,872.78",442.9476,90.9571,509.68,26.82,4.8699,5.0226,0
16/12/2023,17,"3,384.92","5,872.88",465.2448,95.6302,509.4,26.87,4.865,5.0226,0
16/12/2023,18,"3,385.42","5,872.98",498.4572,102.1889,509.26,26.11,4.8778,5.0226,0
16/12/2023,19,"3,385.86","5,873.07",444.3016,90.7134,510.3,25.47,4.8979,5.0226,0
16/12/2023,20,"3,386.94","5,873.29","1,073.42",218.7841,509.27,24.26,4.9063,5.0226,0
16/12/2023,21,"3,387.96","5,873.50","1,019.57",207.3913,510.17,24.04,4.9162,5.0226,0
16/12/2023,22,"3,388.54","5,873.61",584.9915,118.6245,512.08,24.48,4.9315,5.0226,0
16/12/2023,23,"3,389.02","5,873.71",476.7706,96.739,512.19,24.76,4.9284,5.0226,0
17/12/2023,0,"3,389.47","5,873.80",451.2554,91.4865,512.38,24.61,4.9325,5.0226,0
17/12/2023,1,"3,389.94","5,873.90",470.925,95.2653,512.67,24.17,4.9433,5.0226,0
17/12/2023,2,"3,390.40","5,873.99",460.5829,93.023,512.79,23.8,4.9513,5.0226,0
17/12/2023,3,"3,390.87","5,874.09",472.4039,95.3277,512.78,23.53,4.9556,5.0226,0
17/12/2023,4,"3,391.77","5,874.27",891.9625,180.4383,511.17,23.06,4.9433,5.0226,0
17/12/2023,5,"3,392.97","5,874.51","1,199.39",242.9542,510.18,22.96,4.9367,5.0226,0
17/12/2023,6,"3,393.87","5,874.69",904.6566,183.0773,511.28,23.28,4.9414,5.0226,0
17/12/2023,7,"3,394.40","5,874.80",526.7111,106.1718,513.1,23.43,4.9609,5.0226,0
17/12/2023,8,"3,394.86","5,874.89",462.8403,93.3179,513.21,23.36,4.9598,5.0226,0
17/12/2023,9,"3,395.53","5,875.03",672.3613,136.034,512.19,23.78,4.9426,5.0226,0
17/12/2023,10,"3,396.09","5,875.14",553.7904,112.1484,511.97,24.09,4.938,5.0226,0
17/12/2023,11,"3,396.58","5,875.24",493.9832,100.3709,511.97,24.9,4.9216,5.0226,0
17/12/2023,12,"3,397.08","5,875.34",496.3887,101.2337,511.4,25.74,4.9034,5.0226,0
17/12/2023,13,"3,397.55","5,875.44",478.5,97.8407,511.29,26.44,4.8906,5.0226,0
17/12/2023,14,"3,398.09","5,875.55",536.0089,109.9158,510.67,26.98,4.8765,5.0226,0
17/12/2023,15,"3,398.65","5,875.66",555.2084,113.1125,511.26,25.42,4.9085,5.0226,0
17/12/2023,16,"3,399.26","5,875.79",615.0672,125.2064,510.76,24.92,4.9124,5.0226,0
17/12/2023,17,"3,399.73","5,875.88",468.9904,95.6907,511.54,26.04,4.9011,5.0226,0
17/12/2023,18,"3,400.16","5,875.97",424.8606,86.8583,511.45,26.51,4.8914,5.0226,0
17/12/2023,19,"3,400.59","5,876.06",432.7191,88.2557,511.46,25.87,4.903,5.0226,0
17/12/2023,20,"3,401.36","5,876.22",772.4187,157.5053,510.55,24.86,4.9041,5.0226,0
17/12/2023,21,"3,402.24","5,876.40",879.8096,179.3018,510.06,24.48,4.9069,5.0226,0
17/12/2023,22,"3,402.94","5,876.54",696.3032,141.2984,511.73,24.03,4.9279,5.0226,0
